date,pre_close,open,high,low,close,changeinprice,changeinrate,diffrate
1992/7/23,1035.660 ,1020.070 ,1033.750 ,961.610 ,1014.570 ,-21.090 ,-2.036 ,-1.505 
1992/7/24,1014.570 ,1165.890 ,1178.900 ,1014.080 ,1142.020 ,127.450 ,12.562 ,14.915 
1992/7/27,1142.020 ,1169.420 ,1178.810 ,1108.050 ,1149.330 ,7.310 ,0.640 ,2.399 
1992/7/28,1149.330 ,1126.880 ,1148.630 ,1102.020 ,1105.950 ,-43.380 ,-3.774 ,-1.953 
1992/7/29,1105.950 ,1078.310 ,1108.060 ,1047.030 ,1087.120 ,-18.830 ,-1.703 ,-2.499 
1992/7/30,1087.120 ,1067.450 ,1087.360 ,1043.790 ,1057.400 ,-29.720 ,-2.734 ,-1.809 
1992/7/31,1057.400 ,1045.670 ,1052.070 ,1032.540 ,1052.070 ,-5.330 ,-0.504 ,-1.109 
1992/8/3,1052.070 ,1034.700 ,1060.360 ,1026.830 ,1031.550 ,-20.520 ,-1.950 ,-1.651 
1992/8/4,1031.550 ,1018.300 ,1036.330 ,1016.160 ,1035.630 ,4.080 ,0.396 ,-1.284 
1992/8/5,1035.630 ,1015.760 ,1038.300 ,1011.660 ,1012.550 ,-23.080 ,-2.229 ,-1.919 
1992/8/6,1012.550 ,988.380 ,1010.760 ,983.220 ,1002.170 ,-10.380 ,-1.025 ,-2.387 
1992/8/7,1002.170 ,1003.220 ,1006.110 ,995.710 ,1005.230 ,3.060 ,0.305 ,0.105 
1992/8/10,1005.230 ,992.730 ,1006.640 ,956.550 ,964.090 ,-41.140 ,-4.093 ,-1.243 
1992/8/11,964.090 ,926.810 ,961.610 ,797.600 ,863.410 ,-100.680 ,-10.443 ,-3.867 
1992/8/12,863.410 ,675.000 ,843.300 ,627.360 ,781.210 ,-82.200 ,-9.520 ,-21.822 
1992/8/13,781.210 ,797.170 ,890.060 ,745.620 ,850.940 ,69.730 ,8.926 ,2.043 
1992/8/14,850.940 ,857.100 ,900.510 ,818.120 ,858.380 ,7.440 ,0.874 ,0.724 
1992/8/17,858.380 ,898.660 ,940.760 ,858.380 ,939.460 ,81.080 ,9.446 ,4.693 
1992/8/18,939.460 ,954.890 ,999.690 ,921.980 ,933.440 ,-6.020 ,-0.641 ,1.642 
1992/8/19,933.440 ,920.660 ,951.160 ,888.230 ,939.510 ,6.070 ,0.650 ,-1.369 
1992/8/20,939.510 ,930.700 ,946.730 ,918.650 ,932.320 ,-7.190 ,-0.765 ,-0.938 
1992/8/21,932.320 ,916.990 ,938.370 ,912.890 ,916.250 ,-16.070 ,-1.724 ,-1.644 
1992/8/24,916.250 ,888.950 ,920.850 ,881.330 ,884.100 ,-32.150 ,-3.509 ,-2.980 
1992/8/25,884.100 ,868.100 ,887.490 ,848.050 ,849.570 ,-34.530 ,-3.906 ,-1.810 
1992/8/26,849.570 ,841.420 ,877.250 ,827.360 ,877.250 ,27.680 ,3.258 ,-0.959 
1992/8/27,877.250 ,874.750 ,880.020 ,861.640 ,863.770 ,-13.480 ,-1.537 ,-0.285 
1992/8/28,863.770 ,851.600 ,866.980 ,825.010 ,848.200 ,-15.570 ,-1.803 ,-1.409 
1992/8/31,848.200 ,833.500 ,848.400 ,823.020 ,823.270 ,-24.930 ,-2.939 ,-1.733 
1992/9/1,823.270 ,826.960 ,832.840 ,807.370 ,824.960 ,1.690 ,0.205 ,0.448 
1992/9/2,824.960 ,803.830 ,826.680 ,783.960 ,787.670 ,-37.290 ,-4.520 ,-2.561 
1992/9/3,787.670 ,749.220 ,781.330 ,742.740 ,764.110 ,-23.560 ,-2.991 ,-4.881 
1992/9/4,764.110 ,759.540 ,776.180 ,749.460 ,753.580 ,-10.530 ,-1.378 ,-0.598 
1992/9/7,753.580 ,745.690 ,788.150 ,700.790 ,702.830 ,-50.750 ,-6.735 ,-1.047 
1992/9/8,702.830 ,653.360 ,702.830 ,595.420 ,640.120 ,-62.710 ,-8.923 ,-7.039 
1992/9/9,640.120 ,613.440 ,643.770 ,608.060 ,635.740 ,-4.380 ,-0.684 ,-4.168 
1992/9/10,635.740 ,643.210 ,695.180 ,622.010 ,692.780 ,57.040 ,8.972 ,1.175 
1992/9/11,692.780 ,773.220 ,789.180 ,719.390 ,776.290 ,83.510 ,12.054 ,11.611 
1992/9/14,776.290 ,762.820 ,793.360 ,714.930 ,734.980 ,-41.310 ,-5.322 ,-1.735 
1992/9/15,734.980 ,727.110 ,751.220 ,694.320 ,738.160 ,3.180 ,0.433 ,-1.071 
1992/9/16,738.160 ,762.290 ,776.680 ,738.160 ,769.040 ,30.880 ,4.183 ,3.269 
1992/9/17,769.040 ,770.650 ,779.560 ,751.080 ,761.720 ,-7.320 ,-0.952 ,0.209 
1992/9/18,761.720 ,715.890 ,761.720 ,715.890 ,754.400 ,-7.320 ,-0.961 ,-6.017 
1992/9/21,754.400 ,740.970 ,760.130 ,730.300 ,733.440 ,-20.960 ,-2.778 ,-1.780 
1992/9/22,733.440 ,730.710 ,736.900 ,716.230 ,722.700 ,-10.740 ,-1.464 ,-0.372 
1992/9/23,722.700 ,719.410 ,725.590 ,708.500 ,712.370 ,-10.330 ,-1.429 ,-0.455 
1992/9/24,712.370 ,720.510 ,735.490 ,709.630 ,730.570 ,18.200 ,2.555 ,1.143 
1992/9/25,730.570 ,730.280 ,735.750 ,723.560 ,729.790 ,-0.780 ,-0.107 ,-0.040 
1992/9/28,729.790 ,724.450 ,729.790 ,721.190 ,724.700 ,-5.090 ,-0.698 ,-0.732 
1992/9/29,724.700 ,719.990 ,728.420 ,707.820 ,710.630 ,-14.070 ,-1.942 ,-0.650 
1992/9/30,710.630 ,703.630 ,710.630 ,698.910 ,702.320 ,-8.310 ,-1.169 ,-0.985 
1992/10/5,702.320 ,676.470 ,702.320 ,668.900 ,679.620 ,-22.700 ,-3.232 ,-3.681 
1992/10/6,679.620 ,682.920 ,692.620 ,664.270 ,674.240 ,-5.380 ,-0.792 ,0.486 
1992/10/7,674.240 ,676.560 ,676.840 ,664.430 ,665.260 ,-8.980 ,-1.332 ,0.344 
1992/10/8,665.260 ,648.960 ,671.670 ,640.220 ,643.690 ,-21.570 ,-3.242 ,-2.450 
1992/10/9,643.690 ,664.440 ,668.730 ,643.680 ,660.290 ,16.600 ,2.579 ,3.224 
1992/10/12,660.290 ,687.450 ,713.770 ,661.990 ,690.570 ,30.280 ,4.586 ,4.113 
1992/10/13,690.570 ,694.100 ,701.300 ,669.560 ,673.990 ,-16.580 ,-2.401 ,0.511 
1992/10/14,673.990 ,661.070 ,673.940 ,648.840 ,663.750 ,-10.240 ,-1.519 ,-1.917 
1992/10/15,663.750 ,654.330 ,667.000 ,650.920 ,663.530 ,-0.220 ,-0.033 ,-1.419 
1992/10/16,663.530 ,664.000 ,668.570 ,661.200 ,664.750 ,1.220 ,0.184 ,0.071 
1992/10/19,664.750 ,643.800 ,667.460 ,632.400 ,632.400 ,-32.350 ,-4.867 ,-3.152 
1992/10/20,632.400 ,634.430 ,663.650 ,604.500 ,616.290 ,-16.110 ,-2.547 ,0.321 
1992/10/21,616.290 ,597.150 ,616.290 ,577.230 ,585.700 ,-30.590 ,-4.964 ,-3.106 
1992/10/22,585.700 ,557.030 ,584.910 ,535.790 ,539.800 ,-45.900 ,-7.837 ,-4.895 
1992/10/23,539.800 ,534.410 ,577.520 ,524.070 ,559.730 ,19.930 ,3.692 ,-0.999 
1992/10/26,559.730 ,539.500 ,561.500 ,504.810 ,506.940 ,-52.790 ,-9.431 ,-3.614 
1992/10/27,506.940 ,465.750 ,506.280 ,448.280 ,450.280 ,-56.660 ,-11.177 ,-8.125 
1992/10/28,450.280 ,466.730 ,470.980 ,447.930 ,463.210 ,12.930 ,2.872 ,3.653 
1992/10/29,463.210 ,468.720 ,484.510 ,455.220 ,484.250 ,21.040 ,4.542 ,1.190 
1992/10/30,484.250 ,494.660 ,507.250 ,484.450 ,507.250 ,23.000 ,4.750 ,2.150 
1992/11/2,507.250 ,471.180 ,508.810 ,465.550 ,477.610 ,-29.640 ,-5.843 ,-7.111 
1992/11/3,477.610 ,481.340 ,487.070 ,465.600 ,479.810 ,2.200 ,0.461 ,0.781 
1992/11/4,479.810 ,474.820 ,481.600 ,465.090 ,469.900 ,-9.910 ,-2.065 ,-1.040 
1992/11/5,469.900 ,460.960 ,470.890 ,457.030 ,462.630 ,-7.270 ,-1.547 ,-1.903 
1992/11/6,462.630 ,460.540 ,468.590 ,455.730 ,457.050 ,-5.580 ,-1.206 ,-0.452 
1992/11/9,457.050 ,439.810 ,459.040 ,424.680 ,428.610 ,-28.440 ,-6.223 ,-3.772 
1992/11/10,428.610 ,404.490 ,428.340 ,391.170 ,400.530 ,-28.080 ,-6.551 ,-5.627 
1992/11/11,400.530 ,402.790 ,410.160 ,388.320 ,410.160 ,9.630 ,2.404 ,0.564 
1992/11/12,410.160 ,408.420 ,416.220 ,402.330 ,415.790 ,5.630 ,1.373 ,-0.424 
1992/11/13,415.790 ,418.490 ,421.670 ,413.300 ,414.090 ,-1.700 ,-0.409 ,0.649 
1992/11/16,414.090 ,402.020 ,415.640 ,397.630 ,399.320 ,-14.770 ,-3.567 ,-2.915 
1992/11/17,399.320 ,390.090 ,399.080 ,386.850 ,393.520 ,-5.800 ,-1.453 ,-2.311 
1992/11/18,393.520 ,400.010 ,407.610 ,389.590 ,407.610 ,14.090 ,3.581 ,1.649 
1992/11/19,407.610 ,409.610 ,412.230 ,395.160 ,398.950 ,-8.660 ,-2.125 ,0.491 
1992/11/20,398.950 ,394.900 ,401.440 ,394.310 ,401.440 ,2.490 ,0.624 ,-1.015 
1992/11/23,401.440 ,404.050 ,410.570 ,401.820 ,410.390 ,8.950 ,2.230 ,0.650 
1992/11/24,410.390 ,414.840 ,448.440 ,410.810 ,440.040 ,29.650 ,7.225 ,1.084 
1992/11/25,440.040 ,485.160 ,571.630 ,441.540 ,571.630 ,131.590 ,29.904 ,10.254 
1992/11/26,571.630 ,674.740 ,752.320 ,562.010 ,562.010 ,-9.620 ,-1.683 ,18.038 
1992/11/27,562.010 ,593.680 ,682.400 ,490.540 ,637.670 ,75.660 ,13.462 ,5.635 
1992/11/30,637.670 ,682.080 ,727.130 ,637.670 ,724.600 ,86.930 ,13.632 ,6.964 
1992/12/1,724.600 ,718.990 ,749.890 ,713.850 ,716.740 ,-7.860 ,-1.085 ,-0.774 
1992/12/2,716.740 ,694.880 ,722.200 ,690.630 ,722.200 ,5.460 ,0.762 ,-3.050 
1992/12/3,722.200 ,760.650 ,826.060 ,739.030 ,808.200 ,86.000 ,11.908 ,5.324 
1992/12/4,808.200 ,833.230 ,841.020 ,807.020 ,807.020 ,-1.180 ,-0.146 ,3.097 
1992/12/7,807.020 ,765.870 ,803.120 ,757.340 ,793.250 ,-13.770 ,-1.706 ,-5.099 
1992/12/8,793.250 ,796.630 ,811.570 ,743.900 ,753.940 ,-39.310 ,-4.956 ,0.426 
1992/12/9,753.940 ,737.940 ,752.890 ,661.660 ,676.450 ,-77.490 ,-10.278 ,-2.122 
1992/12/10,676.450 ,668.460 ,693.410 ,592.780 ,625.230 ,-51.220 ,-7.572 ,-1.181 
1992/12/11,625.230 ,664.610 ,735.620 ,628.910 ,722.280 ,97.050 ,15.522 ,6.298 
1992/12/14,722.280 ,741.060 ,748.190 ,668.070 ,705.070 ,-17.210 ,-2.383 ,2.600 
1992/12/15,705.070 ,699.830 ,713.900 ,682.240 ,682.240 ,-22.830 ,-3.238 ,-0.743 
1992/12/16,682.240 ,671.450 ,690.250 ,663.170 ,685.820 ,3.580 ,0.525 ,-1.582 
1992/12/17,685.820 ,689.140 ,707.820 ,685.650 ,707.820 ,22.000 ,3.208 ,0.484 
1992/12/18,707.820 ,715.720 ,721.260 ,690.450 ,698.130 ,-9.690 ,-1.369 ,1.116 
1992/12/21,698.130 ,709.870 ,731.680 ,697.700 ,731.680 ,33.550 ,4.806 ,1.682 
1992/12/22,731.680 ,731.580 ,731.900 ,724.740 ,725.780 ,-5.900 ,-0.806 ,-0.014 
1992/12/23,725.780 ,723.840 ,736.270 ,721.440 ,732.050 ,6.270 ,0.864 ,-0.267 
1992/12/24,732.050 ,731.550 ,758.590 ,731.310 ,758.590 ,26.540 ,3.625 ,-0.068 
1992/12/25,758.590 ,768.680 ,781.360 ,761.890 ,764.280 ,5.690 ,0.750 ,1.330 
1992/12/28,764.280 ,764.430 ,772.290 ,756.890 ,757.310 ,-6.970 ,-0.912 ,0.020 
1992/12/29,757.310 ,759.540 ,769.610 ,754.540 ,768.910 ,11.600 ,1.532 ,0.294 
1992/12/30,768.910 ,775.070 ,777.430 ,767.070 ,767.520 ,-1.390 ,-0.181 ,0.801 
1992/12/31,767.520 ,765.860 ,784.030 ,765.410 ,780.390 ,12.870 ,1.677 ,-0.216 
1993/1/4,780.390 ,784.130 ,816.640 ,777.160 ,814.040 ,33.650 ,4.312 ,0.479 
1993/1/5,814.040 ,813.340 ,859.190 ,813.340 ,858.720 ,44.680 ,5.489 ,-0.086 
1993/1/6,858.720 ,881.000 ,883.420 ,843.160 ,847.440 ,-11.280 ,-1.314 ,2.595 
1993/1/7,847.440 ,855.800 ,868.970 ,849.530 ,868.970 ,21.530 ,2.541 ,0.987 
1993/1/8,868.970 ,882.570 ,893.860 ,878.330 ,889.470 ,20.500 ,2.359 ,1.565 
1993/1/11,889.470 ,913.440 ,977.420 ,901.470 ,977.420 ,87.950 ,9.888 ,2.695 
1993/1/12,977.420 ,1001.930 ,1028.430 ,982.150 ,987.260 ,9.840 ,1.007 ,2.508 
1993/1/13,987.260 ,996.410 ,1024.050 ,973.300 ,1024.050 ,36.790 ,3.727 ,0.927 
1993/1/14,1024.050 ,1053.910 ,1088.600 ,1036.030 ,1086.430 ,62.380 ,6.092 ,2.916 
1993/1/15,1086.430 ,1083.600 ,1099.830 ,1054.460 ,1063.760 ,-22.670 ,-2.087 ,-0.260 
1993/1/18,1063.760 ,1067.980 ,1078.030 ,1052.800 ,1055.320 ,-8.440 ,-0.793 ,0.397 
1993/1/19,1055.320 ,1053.520 ,1064.080 ,991.830 ,991.830 ,-63.490 ,-6.016 ,-0.171 
1993/1/20,991.830 ,990.090 ,1050.110 ,984.740 ,1043.310 ,51.480 ,5.190 ,-0.175 
1993/1/21,1043.310 ,1051.600 ,1077.820 ,1046.180 ,1074.260 ,30.950 ,2.967 ,0.795 
1993/1/22,1074.260 ,1074.360 ,1109.590 ,1073.640 ,1100.310 ,26.050 ,2.425 ,0.009 
1993/1/27,1100.310 ,1126.370 ,1162.440 ,1113.570 ,1162.440 ,62.130 ,5.647 ,2.368 
1993/1/28,1162.440 ,1182.390 ,1186.210 ,1146.900 ,1150.370 ,-12.070 ,-1.038 ,1.716 
1993/1/29,1150.370 ,1156.840 ,1198.480 ,1140.240 ,1198.480 ,48.110 ,4.182 ,0.562 
1993/2/1,1198.480 ,1242.350 ,1278.500 ,1222.180 ,1278.500 ,80.020 ,6.677 ,3.660 
1993/2/2,1278.500 ,1292.400 ,1325.240 ,1291.990 ,1310.580 ,32.080 ,2.509 ,1.087 
1993/2/3,1310.580 ,1321.630 ,1326.190 ,1265.700 ,1300.560 ,-10.020 ,-0.765 ,0.843 
1993/2/4,1300.560 ,1323.130 ,1371.580 ,1297.460 ,1371.580 ,71.020 ,5.461 ,1.735 
1993/2/5,1371.580 ,1371.340 ,1404.640 ,1325.850 ,1332.960 ,-38.620 ,-2.816 ,-0.017 
1993/2/8,1332.960 ,1339.590 ,1393.340 ,1334.190 ,1393.170 ,60.210 ,4.517 ,0.497 
1993/2/9,1393.170 ,1427.330 ,1483.520 ,1426.480 ,1474.920 ,81.750 ,5.868 ,2.452 
1993/2/10,1474.920 ,1500.520 ,1528.510 ,1448.070 ,1454.460 ,-20.460 ,-1.387 ,1.736 
1993/2/11,1454.460 ,1495.920 ,1497.010 ,1364.670 ,1397.380 ,-57.080 ,-3.925 ,2.851 
1993/2/12,1397.380 ,1378.200 ,1458.760 ,1352.270 ,1458.760 ,61.380 ,4.393 ,-1.373 
1993/2/15,1458.760 ,1544.100 ,1544.100 ,1499.100 ,1536.820 ,78.060 ,5.351 ,5.850 
1993/2/16,1536.820 ,1555.150 ,1558.950 ,1504.360 ,1513.480 ,-23.340 ,-1.519 ,1.193 
1993/2/17,1513.480 ,1515.250 ,1533.580 ,1502.880 ,1504.000 ,-9.480 ,-0.626 ,0.117 
1993/2/18,1504.000 ,1503.720 ,1538.610 ,1497.790 ,1508.220 ,4.220 ,0.281 ,-0.019 
1993/2/19,1508.220 ,1471.560 ,1514.460 ,1441.070 ,1499.740 ,-8.480 ,-0.562 ,-2.431 
1993/2/22,1499.740 ,1487.840 ,1527.130 ,1453.310 ,1456.290 ,-43.450 ,-2.897 ,-0.793 
1993/2/23,1456.290 ,1420.630 ,1466.070 ,1346.150 ,1367.360 ,-88.930 ,-6.107 ,-2.449 
1993/2/24,1367.360 ,1310.040 ,1346.480 ,1196.470 ,1264.960 ,-102.400 ,-7.489 ,-4.192 
1993/2/25,1264.960 ,1271.200 ,1421.350 ,1261.760 ,1410.360 ,145.400 ,11.494 ,0.493 
1993/2/26,1410.360 ,1436.990 ,1444.050 ,1320.890 ,1339.880 ,-70.480 ,-4.997 ,1.888 
1993/3/1,1339.880 ,1328.220 ,1339.100 ,1199.730 ,1199.730 ,-140.150 ,-10.460 ,-0.870 
1993/3/2,1199.730 ,1207.570 ,1285.170 ,1186.340 ,1245.110 ,45.380 ,3.783 ,0.653 
1993/3/3,1245.110 ,1263.740 ,1267.540 ,1220.030 ,1231.770 ,-13.340 ,-1.071 ,1.496 
1993/3/4,1231.770 ,1231.920 ,1244.650 ,1131.290 ,1159.130 ,-72.640 ,-5.897 ,0.012 
1993/3/5,1159.130 ,1116.410 ,1180.580 ,1026.180 ,1109.540 ,-49.590 ,-4.278 ,-3.686 
1993/3/8,1109.540 ,1133.520 ,1325.490 ,1133.460 ,1209.650 ,100.110 ,9.023 ,2.161 
1993/3/9,1209.650 ,1160.130 ,1209.660 ,1129.810 ,1137.790 ,-71.860 ,-5.941 ,-4.094 
1993/3/10,1137.790 ,1099.520 ,1190.330 ,1089.360 ,1188.970 ,51.180 ,4.498 ,-3.364 
1993/3/11,1188.970 ,1219.470 ,1261.800 ,1196.250 ,1261.800 ,72.830 ,6.126 ,2.565 
1993/3/12,1261.800 ,1280.370 ,1286.070 ,1231.390 ,1236.370 ,-25.430 ,-2.015 ,1.472 
1993/3/15,1236.370 ,1226.660 ,1241.040 ,1171.730 ,1171.730 ,-64.640 ,-5.228 ,-0.785 
